"longitude","latitude","id","Color.majority","Color.plurality","Color.all","Pattern.majority","Pattern.plurality","Pattern.all","time.n","time.mean","time.min","time.max","time.all","scientific_name","place_guess","common_name","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","s.color","date","year","month","day","elevation","temp","precip"
-74.82530594,39.99855845,11332835,2,2,"""2""(2)","1","1","""1""(2)",2,4.912515847,1.785080626,8.039951068,"8.039951067999993,1.7850806260030367","Pantherophis_alleghaniensis","Westampton, NJ, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"2017/05/21 2:56 PM EDT","5/21/17","dark_gray","2017-05-21",2017,5,21,13,12.1916666030884,1176
-73.701519,41.776381,1133333,1,1,"""1""(2)","4","4","""4""(2)",2,3.884043146,2.095549995,5.672536296,"5.672536296001908,2.095549995000056","Pantherophis_alleghaniensis","Franklin Ave, Millbrook, New York","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"10/12/10 16:11","10/12/10","black","2010-10-12",2010,10,12,165,9.02083301544189,1147
-80.736105,36.02005,11341381,1,1,"""1""(2)","4","4","""4""(2)",2,1.629020238,1.408848762,1.849191714,"1.408848761999991,1.8491917140054284","Pantherophis_alleghaniensis","300 N Meadow Rd, Harmony, NC, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"Fri Apr 13 2018 14:58:35 GMT-0400 (EDT)","4/13/18","black","2018-04-13",2018,4,13,261,14.1583337783813,1177
-81.41712167,29.01775,11342913,5,5,"""5""(1)","2","2","""2""(1)",1,8.739980728,8.739980728,8.739980728,"8.739980728","Pantherophis_alleghaniensis","Ocala National Forest, Deland, FL, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"Sun Apr 22 2018 10:05:34 GMT-0400 (EDT)","4/22/18","yellow","2018-04-22",2018,4,22,18,21.1333332061768,1322
-77.0945131,39.00660491,11344158,1,1,"""1""(2)","4","4","""4""(2)",2,1.417857004,1.269303471,1.566410537,"1.2693034710000006,1.5664105370015022","Pantherophis_alleghaniensis","Maryland, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"2018-04-21 11:11:24 AM EDT","4/21/18","black","2018-04-21",2018,4,21,89,13.2166662216187,1073
-78.26954193,37.17452586,11345410,1,1,"""1""(2)","4","4","""4""(2)",2,1.463173127,1.153399453,1.7729468,"1.15339945300002,1.7729468000034103","Pantherophis_alleghaniensis","Burkeville, VA 23922, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,3,0,"2018-04-22 6:28:51 PM EDT","4/22/18","black","2018-04-22",2018,4,22,153,13.7291669845581,1117
-77.23261247,38.64637954,11350879,1,1,"""1""(1)","4","4","""4""(1)",1,22.91159873,22.91159873,22.91159873,"22.91159873","Pantherophis_alleghaniensis","Occoquan Bay National Wildlife Refuge, Woodbridge, VA, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,3,0,"Sun Apr 22 2018 15:02:13 GMT-0400 (EDT)","4/22/18","black","2018-04-22",2018,4,22,2,13.8125,1001
-80.43822292,35.66158508,11374922,1,1,"""1""(2)","4","4","""4""(2)",2,1.893562023,1.210841394,2.576282651,"2.576282651000014,1.2108413940004539","Pantherophis_alleghaniensis","2135 Bringle Ferry Rd, Salisbury, NC 28146, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"2016-09-16 5:45:24 PM EDT","9/16/16","black","2016-09-16",2016,9,16,230,15.0833330154419,1128
-73.874736,41.87956,1138275,1,1,"""1""(2)","4","4","""4""(2)",2,1.439272498,1.372231595,1.506313401,"1.3722315950003576,1.506313400999943","Pantherophis_alleghaniensis","9G, Staatsburg, New York","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"7/17/09 14:38","7/17/09","black","2009-07-17",2009,7,17,104,9.33333301544189,1099
-76.52900219,36.70063174,11390526,1,1,"""1""(1)","4","4","""4""(1)",1,4.606680302,4.606680302,4.606680302,"4.606680302","Pantherophis_alleghaniensis","Suffolk, VA, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"5/2/81","5/2/81","black","1981-05-02",1981,5,2,18,15.1333332061768,1239
-73.910807,41.882899,1139452,1,1,"""1""(2)","4","4","""4""(2)",2,1.329835769,1.019205291,1.640466248,"1.6404662479999388,1.0192052910000484","Pantherophis_alleghaniensis","Old Post Road, Rhinebeck, New York","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"7/7/08 15:42","7/7/08","black","2008-07-07",2008,7,7,56,9.56666660308838,1081
-76.45864248,37.51655107,11399758,1,1,"""1""(2)","4","4","""4""(2)",2,1.490210769,1.407578745,1.572842792,"1.407578744999995,1.5728427920039394","Pantherophis_alleghaniensis","Gloucester County, VA, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"2017/05/14 3:42 PM EDT","5/14/17","black","2017-05-14",2017,5,14,19,14.4833335876465,1127
-76.8064993,39.57947729,11417015,1,1,"""1""(2)","4","4","""4""(2)",2,1.495125312,1.406765267,1.583485357,"1.5834853569999723,1.4067652670055395","Pantherophis_alleghaniensis","16605 Trenton Rd, Upperco, MD, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"Sun Apr 30 2017 13:59:02 GMT-0400 (EDT)","4/30/17","black","2017-04-30",2017,4,30,217,11.4208335876465,1119
-74.8273184,39.105884,11437195,1,1,"""1""(2)","4","4","""4""(2)",2,1.547439252,1.31357815,1.781300353,"1.781300353000006,1.3135781500022858","Pantherophis_alleghaniensis","Cape May County, NJ, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,3,0,"9/23/13","9/23/13","black","2013-09-23",2013,9,23,7,12.7624998092651,1048
-78.76210833,35.876545,11439214,2,2,"""2""(2)","1","1","""1""(2)",2,1.776002259,1.575091238,1.97691328,"1.9769132799999625,1.575091238002642","Pantherophis_alleghaniensis","William B. Umstead State Park, Raleigh, NC, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"Sat May 16 2015 14:26:17 GMT-0500 (CDT)","5/16/15","dark_gray","2015-05-16",2015,5,16,132,15.2916669845581,1130
-77.8824596,34.2154913,11441835,3,3,"""3""(2)","2","2","""2""(2)",2,3.860771451,3.178853678,4.542689223,"4.542689223000025,3.1788536780004506","Pantherophis_alleghaniensis","New Hanover County, NC, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,3,0,"6/18/07","6/18/07","light_gray","2007-06-18",2007,6,18,13,17.7250003814697,1416
-76.45952928,37.51589927,11455947,1,1,"""1""(2)","4","4","""4""(2)",2,3.77975656,3.300181325,4.259331796,"3.3001813249999827,4.2593317959981505","Pantherophis_alleghaniensis","Gloucester County, VA, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,4,0,"2018/04/26 10:57 PM EDT","4/26/18","black","2018-04-26",2018,4,26,19,14.4833335876465,1127
-78.40180939,37.30901116,11459846,2,2,"""2""(2)","1","1","""1""(2)",2,4.811023912,3.596874278,6.025173545,"6.025173544999973,3.5968742780023604","Pantherophis_alleghaniensis","Cormier Dr, Farmville, VA 23901, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,3,0,"2018-04-26 4:05:46 PM EDT","4/26/18","dark_gray","2018-04-26",2018,4,26,94,13.8833332061768,1099
-81.071078,28.910189,1149412,5,5,"""4""(1),""5""(2)","2","2","""2""(3)",3,5.185581244,1.34740044,12.24366734,"1.3474004400000013,1.9656759549999947,12.243667338000023","Pantherophis_alleghaniensis","Volusia, Florida, United States","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,3,0,"10/28/13 10:21","10/28/13","yellow","2013-10-28",2013,10,28,11,21.4249992370605,1285
-73.915785,41.872458,1151606,2,2,"""1""(1),""2""(2)","N/A","N/A","""1""(1),""2""(1),""4""(1)",3,8.177673284,7.021406489,9.622206728,"9.622206727999583,7.88940663599999,7.0214064890000145","Pantherophis_alleghaniensis","Staatsburg, New York","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"7/27/06 11:48","7/27/06","dark_gray","2006-07-27",2006,7,27,71,9.52499961853027,1087
-78.71748333,35.809975,11524986,1,1,"""1""(1)","4","4","""4""(1)",1,2.22770902,2.22770902,2.22770902,"2.22770902","Pantherophis_alleghaniensis","27607, Raleigh, NC, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"Tue Apr 03 2018 16:18:47 GMT-0400 (EDT)","4/3/18","black","2018-04-03",2018,4,3,123,15.4416666030884,1142
-78.715355,35.80984167,11526992,1,1,"""1""(2)","4","4","""4""(2)",2,1.695107549,1.467592838,1.92262226,"1.46759283800003,1.922622260004573","Pantherophis_alleghaniensis","1601–1699 Gold Star Dr, Raleigh, NC, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"Sat Apr 14 2018 12:18:18 GMT-0400 (EDT)","4/14/18","black","2018-04-14",2018,4,14,132,15.4041662216187,1144
-76.64740026,38.07253385,11527141,2,2,"""2""(2)","1","1","""1""(2)",2,2.086683958,1.83896753,2.334400386,"1.8389675299999908,2.3344003860038356","Pantherophis_alleghaniensis","Westmoreland County, VA, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"2018/04/15 10:22 AM EDT","4/15/18","dark_gray","2018-04-15",2018,4,15,40,13.8791666030884,1088
-78.7151578,35.81028796,11549408,1,1,"""1""(2)","4","4","""4""(2)",2,2.094099906,1.747143799,2.441056013,"1.747143799000014,2.4410560130054364","Pantherophis_alleghaniensis","1601–1699 Gold Star Dr, Raleigh, NC, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"Fri Apr 27 2018 11:20:51 GMT-0400 (EDT)","4/27/18","black","2018-04-27",2018,4,27,132,15.4041662216187,1144
-73.889287,41.894813,1155556,1,1,"""1""(2)","4","4","""4""(2)",2,1.675494007,1.522396257,1.828591758,"1.8285917579996749,1.5223962569999685","Pantherophis_alleghaniensis","Ackert Hook Road, Rhinebeck, New York","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"9/11/08 18:27","9/11/08","black","2008-09-11",2008,9,11,122,9.29166698455811,1103
-73.878375,41.874142,1156548,1,1,"""1""(2)","4","4","""4""(2)",2,2.41139612,1.627171963,3.195620277,"1.6271719630003645,3.195620276999989","Pantherophis_alleghaniensis","Route 9G, Hyde Park, New York","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"9/7/09 13:37","9/7/09","black","2009-09-07",2009,9,7,98,9.35833358764648,1098
-80.51387146,35.22890179,11592133,1,1,"""1""(2)","4","4","""4""(2)",2,2.494309867,1.664539154,3.324080581,"1.6645391540000105,3.3240805809982703","Pantherophis_alleghaniensis","Cabarrus County, NC, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"2018/04/27 12:47 PM EDT","4/27/18","black","2018-04-27",2018,4,27,153,15.4791669845581,1174
-78.27611603,37.04112603,11593482,1,1,"""1""(2)","4","4","""4""(2)",2,1.589032201,1.16783442,2.010229981,"1.1678344199999628,2.0102299810023396","Pantherophis_alleghaniensis","Lunenburg County, US-VA, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,3,0,"2018-04-27 10:35:50 PM EDT","4/27/18","black","2018-04-27",2018,4,27,180,13.6750001907349,1120
-78.71515827,35.81088506,11600654,1,1,"""1""(1)","4","4","""4""(1)",1,1.939937121,1.939937121,1.939937121,"1.939937121","Pantherophis_alleghaniensis","Raleigh, NC  27607, Raleigh, NC, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"Sat Apr 28 2018 09:52:18 GMT-0400 (EDT)","4/28/18","black","2018-04-28",2018,4,28,132,15.4041662216187,1144
-77.17504366,38.96985882,11609439,1,1,"""1""(1)","4","4","""4""(1)",1,3.662506072,3.662506072,3.662506072,"3.662506072","Pantherophis_alleghaniensis","Potomac River, Bethesda, MD, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"Sat Apr 28 2018 11:01:14 GMT-0400 (EDT)","4/28/18","black","2018-04-28",2018,4,28,37,13.1416664123535,1031
-76.58578866,39.26212544,11616970,1,1,"""1""(1)","4","4","""4""(1)",1,2.126208647,2.126208647,2.126208647,"2.126208647","Pantherophis_alleghaniensis","I-95 N, Baltimore, MD, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"Sat Apr 28 2018 11:49:02 GMT-0400 (EDT)","4/28/18","black","2018-04-28",2018,4,28,2,13.7041664123535,1107
-77.06210917,38.8988004,11621848,1,1,"""1""(1)","4","4","""4""(1)",1,1.113977557,1.113977557,1.113977557,"1.113977557","Pantherophis_alleghaniensis","Theodore Roosevelt Island, Washington, DC, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"Sat Apr 28 2018 12:19:42 GMT-0400 (EDT)","4/28/18","black","2018-04-28",2018,4,28,8,13.8583335876465,1034
-75.1395945,39.78051333,11644422,2,2,"""2""(2)","1","1","""1""(2)",2,1.909739801,1.861705362,1.95777424,"1.8617053620000092,1.9577742399997078","Pantherophis_alleghaniensis","226–282 Barkbridge Rd, Wenonah, NJ, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"Sat Apr 28 2018 11:03:58 GMT-0400 (EDT)","4/28/18","dark_gray","2018-04-28",2018,4,28,18,12.4333333969116,1123
-77.50795609,38.8272816,11645129,1,1,"""1""(2)","4","4","""4""(2)",2,1.425903685,1.379271458,1.472535911,"1.3792714580000052,1.4725359110016143","Pantherophis_alleghaniensis","Manassas National Battlefield Park, Manassas, VA, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"Sat Apr 28 2018 14:44:28 GMT-0400 (EDT)","4/28/18","black","2018-04-28",2018,4,28,57,13.1416664123535,985
-78.40562788,37.30553292,11652602,1,1,"""1""(1)","4","4","""4""(1)",1,2.044532914,2.044532914,2.044532914,"2.044532914","Pantherophis_alleghaniensis","High Bridge Trail, Farmville, VA 23901, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"2018-04-28 3:29:23 PM EDT","4/28/18","black","2018-04-28",2018,4,28,106,13.8583335876465,1105
-77.15518869,38.96556255,11655545,2,2,"""2""(1)","1","1","""1""(1)",1,3.054435639,3.054435639,3.054435639,"3.054435639","Pantherophis_alleghaniensis","George Washington Memorial Parkway, Mc Lean, VA, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,3,0,"Sat Apr 28 2018 14:53:22 GMT-0400 (EDT)","4/28/18","dark_gray","2018-04-28",2018,4,28,65,13.1333332061768,1045
-76.69981333,39.30458333,11659771,1,1,"""1""(2)","4","4","""4""(2)",2,1.370090784,1.287689396,1.452492172,"1.2876893960000189,1.4524921720003476","Pantherophis_alleghaniensis","Leakin Park, Baltimore, MD, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"Sat Apr 28 2018 14:32:36 GMT-0400 (EDT)","4/28/18","black","2018-04-28",2018,4,28,91,13.0458335876465,1136
-77.06039071,38.8963395,11666144,1,1,"""1""(1)","4","4","""4""(1)",1,2.533454708,2.533454708,2.533454708,"2.533454708","Pantherophis_alleghaniensis","Northwest Washington, Washington, DC, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"4/28/18 16:36","4/28/18","black","2018-04-28",2018,4,28,8,13.8583335876465,1034
-75.25962144,38.82183579,11671180,1,1,"""1""(1)","4","4","""4""(1)",1,1.994825967,1.994825967,1.994825967,"1.994825967","Pantherophis_alleghaniensis","Sussex County, DE, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"2018/04/28 12:36 PM EDT","4/28/18","black","2018-04-28",2018,4,28,5,13.158332824707,1110
-77.06044436,38.89575916,11674901,1,1,"""1""(2)","4","4","""4""(2)",2,6.138378087,2.108182236,10.16857394,"10.168573937999724,2.1081822359992657","Pantherophis_alleghaniensis","Northwest Washington, Washington, DC, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"2018/04/28 12:17 PM EDT","4/28/18","black","2018-04-28",2018,4,28,8,13.8583335876465,1034
-77.61945066,39.34597853,11739330,2,2,"""2""(2)","1","1","""1""(2)",2,2.52617043,1.72564235,3.326698511,"1.725642349999987,3.326698510994902","Pantherophis_alleghaniensis","1416 MD-180, Knoxville, MD 21758, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"2018-04-29 8:46:35 AM EDT","4/29/18","dark_gray","2018-04-29",2018,4,29,148,12.0708332061768,998
-77.61976004,39.34660444,11746131,2,2,"""2""(2)","1","1","""1""(2)",2,2.712559959,1.276203266,4.148916651,"4.148916651000036,1.2762032660029945","Pantherophis_alleghaniensis","Frederick County, MD, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"2018/04/29 8:46 AM EDT","4/29/18","dark_gray","2018-04-29",2018,4,29,148,12.0708332061768,998
-78.45516755,38.02934538,11774743,1,1,"""1""(2)","4","4","""4""(2)",2,1.808666092,1.443916396,2.173415788,"1.443916396000077,2.1734157879982376","Pantherophis_alleghaniensis","Riverview Park, Charlottesville, VA, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,3,1,"Wed Apr 25 2018 16:57:39 GMT-0400 (EDT)","4/25/18","black","2018-04-25",2018,4,25,112,13.6791667938232,1124
-80.0496055,37.38833667,11789811,1,1,"""1""(2)","4","4","""4""(2)",2,1.723665191,1.349762238,2.097568144,"1.3497622379999257,2.097568144003162","Pantherophis_alleghaniensis","Salem, VA  24153, Salem, VA, US","Eastern/Gray Ratsnake Complex","Eastern/Gray Ratsnake Complex","Reptilia",857190,2,0,"Sat Apr 28 2018 16:19:47 GMT-0400 (EDT)","4/28/18","black","2018-04-28",2018,4,28,778,11.1583337783813,1080
-77.0774908,38.90556599,11797811,1,1,"""1""(2)","4","4","""4""(2)",2,1.707147742,1.587613725,1.826681759,"1.8266817589999391,1.5876137249942985","Pantherophis_alleghaniensis","Chesapeake and Ohio Canal Towpath, Washington, DC 20007, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"2018-04-28 11:54:00 AM EDT","4/28/18","black","2018-04-28",2018,4,28,24,13.6833333969116,1040
-82.30728071,28.80284837,11813734,5,5,"""5""(2)","2","2","""2""(2)",2,39.19791233,1.797281317,76.59854335,"1.7972813170000563,76.59854335099953","Pantherophis_alleghaniensis","Inverness, FL 34450, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,5,1,"2018-04-20 4:40:00 PM EDT","4/20/18","yellow","2018-04-20",2018,4,20,16,21.4541664123535,1319
-80.2716302,25.6816839,11817522,6,6,"""6""(2)","N/A","N/A","""1""(1),""3""(1)",2,8.694576492,7.521818653,9.867334331,"9.867334331000052,7.52181865300372","Pantherophis_alleghaniensis","9610 Old Cutler Rd, Coral Gables, FL 33156, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,7,1,"2017/06/24 8:39 AM EDT","6/24/17","orange","2017-06-24",2017,6,24,9,24.2749996185303,1472
-76.78963333,39.62958667,11818206,2,2,"""2""(2)","1","1","""1""(2)",2,14.76178637,2.580355628,26.94321712,"26.943217116999904,2.5803556280006887","Pantherophis_alleghaniensis","18267 Falls Rd, Hampstead, MD, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,3,1,"Sat Apr 28 2018 16:26:51 GMT-0400 (EDT)","4/28/18","dark_gray","2018-04-28",2018,4,28,198,11.5,1108
-81.83746333,32.43731667,11839278,3,3,"""3""(1)","1","1","""1""(1)",1,3.424431046,3.424431046,3.424431046,"3.424431046","Pantherophis_alleghaniensis","2513 Wateringhole Ct, Statesboro, GA, US","Eastern Ratsnake","Eastern Ratsnake","Reptilia",59644,3,1,"Sun Apr 29 2018 17:15:47 GMT-0400 (EDT)","4/29/18","light_gray","2018-04-29",2018,4,29,60,18.6083335876465,1203
-75.99517822,38.48799461,11919769,1,1,"""1""(2)","4","4","""4""(2)",2,1.654100416,1.433608334,1.874592499,"1.4336083339999277,1.8745924989998457","Pantherophis_alleghaniensis","Baltimore MD, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"4/30/18 17:01","4/30/18","black","2018-04-30",2018,4,30,2,13.5208330154419,1104
-77.12604105,38.94795197,11925855,1,1,"""1""(2)","4","4","""4""(2)",2,7.766292715,2.573591373,12.95899406,"12.95899405699987,2.573591373002273","Pantherophis_alleghaniensis","Chesapeake and Ohio Canal NHP, Glen Echo, MD, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"Mon Apr 30 2018 17:51:31 GMT-0400 (EDT)","4/30/18","black","2018-04-30",2018,4,30,28,13.4041662216187,1037
-76.80151463,38.81995375,119476,1,1,"""1""(2)","4","4","""4""(2)",2,5.638141633,3.055886607,8.220396658,"8.220396658000027,3.0558866070000477","Pantherophis_alleghaniensis","upper marlboro","Eastern Ratsnake","Black Rat Snake","Reptilia",59644,2,0,"9/4/12","9/4/12","black","2012-09-04",2012,9,4,52,13.0958337783813,1094
-78.71581784,35.81114674,11999799,1,1,"""1""(2)","4","4","""4""(2)",2,2.290733529,1.641623773,2.939843285,"1.641623772999992,2.9398432849993696","Pantherophis_alleghaniensis","Northwest Raleigh, Raleigh, NC, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"2018/04/27 11:30 AM EDT","4/27/18","black","2018-04-27",2018,4,27,132,15.4041662216187,1144
-82.21736167,33.49249667,12012699,3,3,"""3""(2)","U","U","""U""(2)",2,6.357517762,3.408393787,9.306641737,"9.306641737000177,3.4083937870018417","Pantherophis_alleghaniensis","4134 Chastain Dr, Grovetown, GA, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,2,0,"Tue May 01 2018 17:51:50 GMT-0400 (EDT)","5/1/18","light_gray","2018-05-01",2018,5,1,98,17.1124992370605,1185
-78.45811129,38.02806446,12013638,1,1,"""1""(2)","4","4","""4""(2)",2,1.325934662,1.241975753,1.409893571,"1.2419757530000197,1.4098935709989746","Pantherophis_alleghaniensis","Woolen Mills, Charlottesville, VA, USA","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,3,0,"2018/04/30 10:11 PM HST","4/30/18","black","2018-04-30",2018,4,30,112,13.6791667938232,1124
-79.1037055,35.82256667,12040001,2,2,"""2""(2)","U","U","""U""(2)",2,13.73694093,6.67704501,20.79683685,"20.796836854000162,6.677045010001166","Pantherophis_alleghaniensis","1831 Great Ridge Pkwy, Pittsboro, NC, US","Eastern Ratsnake","Eastern Rat Snake","Reptilia",59644,1,0,"Wed May 02 2018 09:32:11 GMT-0400 (EDT)","5/2/18","dark_gray","2018-05-02",2018,5,2,136,15.0124998092651,1172
